p_id;time;station;ta;lon;lat;z;humidity
1;2023/03/02 22:45:00 ;Wetzelstraße;5.1;10.899157;49.885471;241;59.0
1;2023/03/02 23:15:00 ;Wetzelstraße;4.7;10.899157;49.885471;241;59.0
1;2023/03/02 23:45:00 ;Wetzelstraße;4.4;10.899157;49.885471;241;60.0
1;2023/03/03 00:15:00 ;Wetzelstraße;4.2;10.899157;49.885471;241;61.0
1;2023/03/03 00:45:00 ;Wetzelstraße;3.8;10.899157;49.885471;241;62.0
1;2023/03/03 01:15:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;65.0
1;2023/03/03 01:45:00 ;Wetzelstraße;3.3;10.899157;49.885471;241;68.0
1;2023/03/03 02:15:00 ;Wetzelstraße;3.0;10.899157;49.885471;241;71.0
1;2023/03/03 02:45:00 ;Wetzelstraße;2.7;10.899157;49.885471;241;73.0
1;2023/03/03 03:15:00 ;Wetzelstraße;2.5;10.899157;49.885471;241;74.0
1;2023/03/03 03:45:00 ;Wetzelstraße;2.3;10.899157;49.885471;241;75.0
1;2023/03/03 04:15:00 ;Wetzelstraße;2.1;10.899157;49.885471;241;76.0
1;2023/03/03 04:45:00 ;Wetzelstraße;1.8;10.899157;49.885471;241;78.0
1;2023/03/03 05:15:00 ;Wetzelstraße;1.6;10.899157;49.885471;241;80.0
1;2023/03/03 05:45:00 ;Wetzelstraße;1.4;10.899157;49.885471;241;80.0
1;2023/03/03 06:15:00 ;Wetzelstraße;1.3;10.899157;49.885471;241;80.0
1;2023/03/03 06:45:00 ;Wetzelstraße;1.3;10.899157;49.885471;241;82.0
1;2023/03/03 07:15:00 ;Wetzelstraße;1.3;10.899157;49.885471;241;82.0
1;2023/03/03 07:45:00 ;Wetzelstraße;1.7;10.899157;49.885471;241;82.0
1;2023/03/03 08:15:00 ;Wetzelstraße;3.5;10.899157;49.885471;241;78.0
1;2023/03/03 08:45:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;71.0
1;2023/03/03 09:15:00 ;Wetzelstraße;5.8;10.899157;49.885471;241;67.0
1;2023/03/03 09:45:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;68.0
1;2023/03/03 10:15:00 ;Wetzelstraße;5.3;10.899157;49.885471;241;68.0
1;2023/03/03 10:45:00 ;Wetzelstraße;5.6;10.899157;49.885471;241;67.0
1;2023/03/03 11:15:00 ;Wetzelstraße;6.1;10.899157;49.885471;241;67.0
